-3.551572450000000103e-01,-3.637000200000000127e-01,-5.013628780000000118e-01,-5.747623130000000247e-01,-5.213743640000000346e-01,-3.378252279999999774e-01,-3.377410410000000196e-01
-3.800876590000000221e-01,-3.571641179999999749e-01,-4.613185659999999855e-01,-5.705744929999999604e-01,-3.685908760000000117e-01,-3.745352319999999957e-01,-2.560032589999999830e-01
-4.993261010000000222e-01,-3.861189150000000070e-01,-5.141317010000000520e-01,-5.600237820000000255e-01,-3.702605959999999974e-01,-3.497546240000000140e-01,-3.339580710000000230e-01
-4.217477159999999947e-01,1.682461759999999973e-01,2.058880989999999911e-01,1.624631932000000001e+00,-1.271178269999999888e-01,9.786497999999999378e-03,-2.974534300000000187e-01
1.538049549999999988e+00,4.483586419999999739e-01,2.001069978999999943e+00,2.618981078000000018e+00,4.456806170000000011e-01,2.911349260000000161e-01,2.142809241999999781e+00
1.242522284000000088e+00,2.048548229999999915e-01,2.190119690000000008e-01,3.102968812999999937e+00,-1.729921939999999880e-01,5.679069270000000058e-01,-6.239687399999999801e-02
-2.880022850000000245e-01,-3.504688770000000120e-01,-4.713351660000000276e-01,-5.053517929999999936e-01,-4.000095579999999873e-01,-4.309677510000000100e-01,-3.264058599999999921e-01
-2.591935890000000020e-01,-3.500664769999999870e-01,-4.228931180000000123e-01,-5.534042409999999634e-01,-6.182460109999999842e-01,-3.329190559999999910e-01,-3.200032749999999759e-01
-3.388580059999999894e-01,-3.741676689999999805e-01,-5.079085119999999787e-01,-5.771743889999999544e-01,-4.427517489999999722e-01,-4.156228000000000145e-01,-3.576647430000000072e-01
-4.485998170000000118e-01,-3.743928069999999941e-01,-4.770843860000000269e-01,-5.687492539999999819e-01,-5.112856839999999625e-01,-3.498484060000000007e-01,-3.648298420000000153e-01
-3.120207159999999758e-01,-3.711229249999999924e-01,-5.062153780000000491e-01,-5.914732609999999724e-01,-4.447518899999999831e-01,-4.161444679999999896e-01,-3.582462339999999967e-01
